id,municipio,IDHM,IDHM Renda,IDHM Longevidade,IDHM Educacao
4495 ,Nhamundá (AM),"0,586","0,513","0,779","0,503"
4495 ,Nossa Senhora de Nazaré (PI),"0,586","0,557","0,780","0,462"
4495 ,Miguel Calmon (BA),"0,586","0,571","0,745","0,472"
4495 ,Ibiara (PB),"0,586","0,548","0,768","0,479"
4495 ,Porto Calvo (AL),"0,586","0,558","0,723","0,498"
4495 ,Tavares (PB),"0,586","0,560","0,777","0,462"
4495 ,Serra Grande (PB),"0,586","0,549","0,745","0,491"
4495 ,Tomé-Açu (PA),"0,586","0,596","0,798","0,424"
4495 ,Esperantinópolis (MA),"0,586","0,561","0,713","0,503"
4495 ,Campo Formoso (BA),"0,586","0,566","0,749","0,475"
4495 ,Itaquitinga (PE),"0,586","0,554","0,715","0,509"
4495 ,Varzedo (BA),"0,586","0,581","0,753","0,461"
4495 ,Chaval (CE),"0,586","0,524","0,716","0,536"
4495 ,Barreiros (PE),"0,586","0,561","0,730","0,491"
4495 ,Coqueiro Seco (AL),"0,586","0,582","0,757","0,457"
4495 ,Sussuapara (PI),"0,586","0,563","0,749","0,476"
4495 ,Palmas de Monte Alto (BA),"0,586","0,561","0,777","0,462"
4515 ,São Tomé (RN),"0,585","0,565","0,770","0,461"
4515 ,Alto Longá (PI),"0,585","0,567","0,751","0,470"
4515 ,Ibitiara (BA),"0,585","0,550","0,744","0,490"
4515 ,Baixa Grande (BA),"0,585","0,549","0,775","0,471"
4515 ,Nacip Raydan (MG),"0,585","0,640","0,831","0,377"
4515 ,Lagoa Nova (RN),"0,585","0,542","0,764","0,483"
4515 ,Olho-D'Água do Borges (RN),"0,585","0,577","0,719","0,482"
4515 ,Central do Maranhão (MA),"0,585","0,503","0,713","0,557"
4515 ,São Caetano de Odivelas (PA),"0,585","0,552","0,767","0,473"
4515 ,Rio Tinto (PB),"0,585","0,562","0,742","0,480"
4515 ,Crisólita (MG),"0,585","0,579","0,799","0,432"
4515 ,Cícero Dantas (BA),"0,585","0,590","0,712","0,477"
4515 ,Nina Rodrigues (MA),"0,585","0,474","0,774","0,547"
4515 ,Granjeiro (CE),"0,585","0,533","0,715","0,526"
4515 ,Sairé (PE),"0,585","0,581","0,784","0,440"
4515 ,Laranjal (PR),"0,585","0,581","0,790","0,436"
4515 ,Solidão (PE),"0,585","0,547","0,755","0,485"
4515 ,Caraúbas (PB),"0,585","0,580","0,710","0,485"
4515 ,Xique-Xique (BA),"0,585","0,563","0,741","0,479"
4515 ,Choró (CE),"0,585","0,493","0,778","0,523"
4515 ,Curral de Dentro (MG),"0,585","0,571","0,759","0,462"
4515 ,Sento Sé (BA),"0,585","0,535","0,778","0,480"
4515 ,Mamanguape (PB),"0,585","0,585","0,756","0,453"
4515 ,Alegrete do Piauí (PI),"0,585","0,564","0,749","0,475"
4515 ,Afonso Bezerra (RN),"0,585","0,560","0,713","0,502"
4540 ,Verdelândia (MG),"0,584","0,542","0,797","0,462"
4540 ,Tejuçuoca (CE),"0,584","0,517","0,742","0,520"
4540 ,Nova Iorque (MA),"0,584","0,558","0,729","0,489"
4540 ,Santo Antônio de Lisboa (PI),"0,584","0,597","0,704","0,473"
4540 ,Juarina (TO),"0,584","0,563","0,742","0,478"
4540 ,Parari (PB),"0,584","0,583","0,733","0,467"
4540 ,Matriz de Camaragibe (AL),"0,584","0,541","0,777","0,473"
4540 ,Riacho da Cruz (RN),"0,584","0,545","0,751","0,487"
4540 ,Landri Sales (PI),"0,584","0,563","0,738","0,480"
4540 ,Lajedo do Tabocal (BA),"0,584","0,545","0,764","0,479"
4540 ,Tabocas do Brejo Velho (BA),"0,584","0,530","0,764","0,492"
4540 ,Itanagra (BA),"0,584","0,577","0,796","0,433"
4540 ,Umbuzeiro (PB),"0,584","0,545","0,712","0,514"
4540 ,Ibipitanga (BA),"0,584","0,553","0,757","0,475"
4540 ,Ibicuí (BA),"0,584","0,586","0,780","0,435"
4540 ,Érico Cardoso (BA),"0,584","0,558","0,758","0,471"
4540 ,Cavalcante (GO),"0,584","0,595","0,808","0,415"
4540 ,Vale do Anari (RO),"0,584","0,626","0,756","0,421"
4540 ,Cafarnaum (BA),"0,584","0,554","0,734","0,490"
4540 ,São Francisco do Brejão (MA),"0,584","0,556","0,748","0,479"
4540 ,Feira Nova (SE),"0,584","0,546","0,773","0,473"
4540 ,Bom Jesus (RN),"0,584","0,583","0,743","0,460"
4562 ,Canavieira (PI),"0,583","0,525","0,778","0,485"
4562 ,Carnaíba (PE),"0,583","0,540","0,727","0,505"
4562 ,Capitão de Campos (PI),"0,583","0,552","0,773","0,465"
4562 ,Senador Elói de Souza (RN),"0,583","0,523","0,752","0,504"
4562 ,Cristália (MG),"0,583","0,518","0,795","0,482"
4562 ,Jacaré dos Homens (AL),"0,583","0,543","0,759","0,481"
4562 ,Buritirana (MA),"0,583","0,540","0,725","0,505"
4562 ,Felisburgo (MG),"0,583","0,577","0,744","0,462"
4562 ,Coluna (MG),"0,583","0,590","0,782","0,430"
4562 ,Pinhão (SE),"0,583","0,580","0,711","0,480"
4562 ,Lagoa do Piauí (PI),"0,583","0,548","0,778","0,464"
4562 ,Aiquara (BA),"0,583","0,573","0,733","0,471"
4562 ,Cabeceiras do Piauí (PI),"0,583","0,540","0,769","0,476"
4562 ,Logradouro (PB),"0,583","0,544","0,776","0,470"
4562 ,Paramoti (CE),"0,583","0,515","0,741","0,518"
4562 ,Lucena (PB),"0,583","0,577","0,734","0,469"
4562 ,Aroazes (PI),"0,583","0,563","0,752","0,468"
4562 ,São João da Ponta (PA),"0,583","0,522","0,767","0,495"
4562 ,Pedro Avelino (RN),"0,583","0,577","0,788","0,435"
4562 ,Itaueira (PI),"0,583","0,594","0,727","0,460"
4562 ,Macambira (SE),"0,583","0,573","0,728","0,474"
4562 ,Dois Irmãos do Tocantins (TO),"0,583","0,551","0,813","0,442"
4562 ,Pau Brasil (BA),"0,583","0,580","0,727","0,470"
4562 ,Praia Norte (TO),"0,583","0,526","0,730","0,517"
4562 ,Floresta do Araguaia (PA),"0,583","0,573","0,792","0,437"
4562 ,São José da Safira (MG),"0,583","0,600","0,765","0,432"
4562 ,Itacaré (BA),"0,583","0,594","0,807","0,413"
4562 ,Santa Bárbara (BA),"0,583","0,554","0,775","0,462"
4590 ,Condeúba (BA),"0,582","0,559","0,789","0,447"
4590 ,Aricanduva (MG),"0,582","0,553","0,787","0,454"
4590 ,Loreto (MA),"0,582","0,516","0,771","0,495"
4590 ,Maracaçumé (MA),"0,582","0,546","0,719","0,501"
4590 ,São Domingos do Maranhão (MA),"0,582","0,549","0,713","0,504"
4590 ,Ubaíra (BA),"0,582","0,581","0,759","0,447"
4590 ,Catolândia (BA),"0,582","0,554","0,786","0,452"
4590 ,Vertentes (PE),"0,582","0,602","0,728","0,450"
4590 ,Alhandra (PB),"0,582","0,544","0,778","0,465"
4590 ,Alagoa Grande (PB),"0,582","0,576","0,797","0,430"
4590 ,Itatim (BA),"0,582","0,550","0,782","0,459"
4590 ,Serra de São Bento (RN),"0,582","0,551","0,741","0,482"
4590 ,Medicilândia (PA),"0,582","0,605","0,800","0,408"
4590 ,Curuçá (PA),"0,582","0,542","0,758","0,480"
4590 ,Isaías Coelho (PI),"0,582","0,628","0,767","0,410"
4590 ,Lagoa Salgada (RN),"0,582","0,551","0,771","0,464"
4590 ,Júlio Borges (PI),"0,582","0,500","0,777","0,508"
4590 ,Iracema (RR),"0,582","0,560","0,810","0,434"
4590 ,Rubelita (MG),"0,582","0,552","0,808","0,443"
4590 ,Bento Fernandes (RN),"0,582","0,542","0,737","0,494"
4590 ,Manicoré (AM),"0,582","0,580","0,747","0,456"
4590 ,São João da Serra (PI),"0,582","0,545","0,757","0,478"
4590 ,Mombaça (CE),"0,582","0,549","0,735","0,489"
4590 ,Acajutiba (BA),"0,582","0,560","0,723","0,487"
4614 ,Baía da Traição (PB),"0,581","0,541","0,731","0,495"
4614 ,Darcinópolis (TO),"0,581","0,597","0,764","0,429"
4614 ,Vila Nova dos Martírios (MA),"0,581","0,555","0,718","0,491"
4614 ,Curaçá (BA),"0,581","0,544","0,778","0,463"
4614 ,São Sebastião do Maranhão (MG),"0,581","0,564","0,816","0,427"
4614 ,Mata Verde (MG),"0,581","0,581","0,749","0,450"
4614 ,Anapurus (MA),"0,581","0,511","0,764","0,502"
4614 ,Mascote (BA),"0,581","0,567","0,744","0,464"
4614 ,Cabaceiras do Paraguaçu (BA),"0,581","0,525","0,763","0,490"
4614 ,Poranga (CE),"0,581","0,527","0,746","0,500"
4614 ,Anajatuba (MA),"0,581","0,523","0,762","0,492"
4614 ,Tenório (PB),"0,581","0,565","0,707","0,490"
4614 ,Aracatu (BA),"0,581","0,591","0,754","0,439"
4614 ,São Sebastião do Umbuzeiro (PB),"0,581","0,561","0,763","0,459"
4614 ,Nova Ipixuna (PA),"0,581","0,590","0,766","0,435"
4614 ,Lima Campos (MA),"0,581","0,578","0,705","0,481"
4614 ,Sigefredo Pacheco (PI),"0,581","0,518","0,764","0,496"
4614 ,Lago do Junco (MA),"0,581","0,537","0,741","0,492"
4614 ,Camacan (BA),"0,581","0,608","0,768","0,419"
4614 ,São José do Brejo do Cruz (PB),"0,581","0,535","0,776","0,473"
4614 ,Nova Olinda do Maranhão (MA),"0,581","0,536","0,755","0,484"
4614 ,Peixe-Boi (PA),"0,581","0,543","0,754","0,478"
4614 ,Moraújo (CE),"0,581","0,495","0,768","0,516"
4614 ,Congo (PB),"0,581","0,562","0,731","0,477"
4638 ,Limoeiro de Anadia (AL),"0,580","0,575","0,742","0,457"
4638 ,Fervedouro (MG),"0,580","0,583","0,796","0,420"
4638 ,Paraibano (MA),"0,580","0,572","0,723","0,473"
4638 ,Indiaroba (SE),"0,580","0,533","0,772","0,475"
4638 ,Tamboril (CE),"0,580","0,526","0,779","0,476"
4638 ,Jaguaquara (BA),"0,580","0,586","0,747","0,446"
4638 ,Maurilândia do Tocantins (TO),"0,580","0,542","0,724","0,498"
4638 ,Amaraji (PE),"0,580","0,575","0,748","0,454"
4638 ,Fortuna (MA),"0,580","0,558","0,706","0,494"
4638 ,São Francisco (PB),"0,580","0,560","0,726","0,481"
4638 ,São Bento (PB),"0,580","0,597","0,769","0,424"
4638 ,Ibirajuba (PE),"0,580","0,545","0,753","0,476"
4638 ,Ponto Novo (BA),"0,580","0,539","0,762","0,475"
4638 ,Desterro (PB),"0,580","0,551","0,724","0,490"
4638 ,Elesbão Veloso (PI),"0,580","0,573","0,758","0,450"
4638 ,Primavera (PE),"0,580","0,572","0,767","0,444"
4654 ,Tanque do Piauí (PI),"0,579","0,553","0,704","0,499"
4654 ,Cordeiros (BA),"0,579","0,561","0,763","0,454"
4654 ,Umbaúba (SE),"0,579","0,567","0,719","0,476"
4654 ,Juarez Távora (PB),"0,579","0,544","0,768","0,465"
4654 ,São Desidério (BA),"0,579","0,584","0,742","0,449"
4654 ,Cachoeirinha (PE),"0,579","0,587","0,753","0,439"
4654 ,Pilar (PB),"0,579","0,544","0,775","0,461"
4654 ,Sucupira do Norte (MA),"0,579","0,526","0,731","0,505"
4654 ,Areia Branca (SE),"0,579","0,579","0,773","0,434"
4654 ,Remanso (BA),"0,579","0,569","0,757","0,451"
4654 ,Banzaê (BA),"0,579","0,539","0,769","0,468"
4654 ,Lagoa do Tocantins (TO),"0,579","0,543","0,758","0,471"
4654 ,Ipaporanga (CE),"0,579","0,502","0,766","0,506"
4654 ,Cipotânea (MG),"0,579","0,592","0,750","0,437"
4654 ,Tucano (BA),"0,579","0,596","0,712","0,458"
4654 ,Canguaretama (RN),"0,579","0,557","0,718","0,486"
4670 ,Aparecida (PB),"0,578","0,567","0,747","0,456"
4670 ,Belém de Maria (PE),"0,578","0,537","0,749","0,479"
4670 ,Machados (PE),"0,578","0,541","0,767","0,466"
4670 ,Alcantil (PB),"0,578","0,550","0,765","0,458"
4670 ,Taperoá (PB),"0,578","0,564","0,749","0,456"
4670 ,Caririaçu (CE),"0,578","0,549","0,730","0,483"
4670 ,Baião (PA),"0,578","0,538","0,770","0,467"
4670 ,Curuá (PA),"0,578","0,501","0,780","0,495"
4670 ,Piritiba (BA),"0,578","0,566","0,760","0,449"
4670 ,Belém do Brejo do Cruz (PB),"0,578","0,550","0,779","0,451"
4670 ,Riachão das Neves (BA),"0,578","0,527","0,779","0,471"
4670 ,Alvorada do Gurguéia (PI),"0,578","0,520","0,749","0,496"
4670 ,Aquidabã (SE),"0,578","0,573","0,747","0,452"
4670 ,São José do Bonfim (PB),"0,578","0,549","0,713","0,493"
4670 ,Cachoeira de Pajeú (MG),"0,578","0,563","0,771","0,444"
4670 ,Monte Alegre do Piauí (PI),"0,578","0,531","0,768","0,474"
4670 ,Terra Nova (BA),"0,578","0,581","0,700","0,474"
4670 ,Firmino Alves (BA),"0,578","0,596","0,699","0,464"
4670 ,Malhada de Pedras (BA),"0,578","0,549","0,747","0,471"
4670 ,Itamari (BA),"0,578","0,595","0,713","0,454"
4670 ,Coronel João Pessoa (RN),"0,578","0,549","0,748","0,471"
4670 ,Itambé (BA),"0,578","0,589","0,750","0,436"
4670 ,Bacuri (MA),"0,578","0,540","0,737","0,484"
4670 ,Antônio Martins (RN),"0,578","0,554","0,760","0,458"
4670 ,Quixabeira (BA),"0,578","0,547","0,753","0,469"
4695 ,Cametá (PA),"0,577","0,538","0,754","0,474"
4695 ,Primavera (PA),"0,577","0,571","0,772","0,435"
4695 ,Brasileira (PI),"0,577","0,572","0,752","0,446"
4695 ,Francisco Ayres (PI),"0,577","0,565","0,756","0,450"
4695 ,Tanhaçu (BA),"0,577","0,565","0,772","0,440"
4695 ,Barra D'Alcântara (PI),"0,577","0,526","0,777","0,471"
4695 ,São Sebastião do Uatumã (AM),"0,577","0,561","0,739","0,464"
4695 ,Quixaba (PE),"0,577","0,530","0,752","0,482"
4695 ,Santa Cruz de Salinas (MG),"0,577","0,548","0,757","0,463"
4695 ,Gracho Cardoso (SE),"0,577","0,562","0,729","0,468"
4695 ,Contendas do Sincorá (BA),"0,577","0,579","0,695","0,477"
4695 ,Vereda (BA),"0,577","0,568","0,777","0,436"
4695 ,Santa Cruz dos Milagres (PI),"0,577","0,524","0,719","0,509"
4695 ,Barra do Rocha (BA),"0,577","0,585","0,705","0,465"
4695 ,Nossa Senhora Aparecida (SE),"0,577","0,577","0,774","0,430"
4695 ,Autazes (AM),"0,577","0,539","0,799","0,446"
4695 ,Ibaretama (CE),"0,577","0,517","0,759","0,489"
4695 ,Paripiranga (BA),"0,577","0,567","0,717","0,472"
4695 ,União (PI),"0,577","0,542","0,781","0,453"
4695 ,Pindobaçu (BA),"0,577","0,527","0,757","0,482"
4695 ,São José de Espinharas (PB),"0,577","0,543","0,790","0,448"
4695 ,Barra de Guabiraba (PE),"0,577","0,558","0,726","0,474"
4695 ,Mar Vermelho (AL),"0,577","0,540","0,766","0,465"
4718 ,João Alfredo (PE),"0,576","0,569","0,720","0,466"
4718 ,Itaubal (AP),"0,576","0,528","0,758","0,477"
4718 ,Ibirataia (BA),"0,576","0,571","0,789","0,424"
4718 ,Goiatins (TO),"0,576","0,541","0,765","0,462"
4718 ,Olho D'Água do Piauí (PI),"0,576","0,537","0,746","0,477"
4718 ,Irajuba (BA),"0,576","0,544","0,776","0,453"
4718 ,Canto do Buriti (PI),"0,576","0,571","0,724","0,462"
4718 ,Carinhanha (BA),"0,576","0,525","0,763","0,477"
4718 ,Nazaré do Piauí (PI),"0,576","0,531","0,707","0,510"
4718 ,Exu (PE),"0,576","0,543","0,775","0,454"
4718 ,Maiquinique (BA),"0,576","0,586","0,690","0,472"
4718 ,Rio do Antônio (BA),"0,576","0,555","0,740","0,465"
4718 ,Frei Miguelinho (PE),"0,576","0,575","0,758","0,438"
4718 ,Riachão (MA),"0,576","0,572","0,757","0,442"
4718 ,Tarrafas (CE),"0,576","0,529","0,751","0,482"
4718 ,Pirapemas (MA),"0,576","0,501","0,741","0,514"
4718 ,Alagoa Nova (PB),"0,576","0,567","0,749","0,451"
4718 ,Coroatá (MA),"0,576","0,545","0,737","0,475"
4718 ,Bela Vista do Piauí (PI),"0,576","0,520","0,709","0,519"
4718 ,Gongogi (BA),"0,576","0,543","0,773","0,456"
4718 ,Água Boa (MG),"0,576","0,594","0,799","0,403"
4718 ,Poção de Pedras (MA),"0,576","0,543","0,732","0,481"
4718 ,Porto Acre (AC),"0,576","0,593","0,771","0,418"
4718 ,Vila Flor (RN),"0,576","0,561","0,722","0,471"
4742 ,Piripá (BA),"0,575","0,547","0,768","0,453"
4742 ,Saboeiro (CE),"0,575","0,533","0,715","0,499"
4742 ,Montes Altos (MA),"0,575","0,534","0,732","0,486"
4742 ,Belo Campo (BA),"0,575","0,562","0,760","0,444"
4742 ,Jupi (PE),"0,575","0,560","0,698","0,487"
4742 ,Parnaguá (PI),"0,575","0,526","0,777","0,464"
4742 ,Junqueiro (AL),"0,575","0,586","0,714","0,454"
4742 ,Mocajuba (PA),"0,575","0,539","0,754","0,467"
4742 ,Jaqueira (PE),"0,575","0,557","0,751","0,454"
4742 ,Paes Landim (PI),"0,575","0,537","0,721","0,492"
4742 ,Itambé (PE),"0,575","0,566","0,727","0,463"
4742 ,Botuporã (BA),"0,575","0,543","0,754","0,464"
4742 ,Simões (PI),"0,575","0,560","0,771","0,440"
4742 ,Capixaba (AC),"0,575","0,601","0,794","0,398"
4742 ,Abaré (BA),"0,575","0,533","0,776","0,460"
4742 ,Barra da Estiva (BA),"0,575","0,566","0,717","0,469"
4742 ,Aratuípe (BA),"0,575","0,570","0,753","0,443"
4742 ,Jitaúna (BA),"0,575","0,563","0,704","0,479"
4742 ,Chã Preta (AL),"0,575","0,537","0,737","0,481"
4742 ,Boa Hora (PI),"0,575","0,534","0,772","0,460"
4742 ,Olinda Nova do Maranhão (MA),"0,575","0,495","0,724","0,531"
4742 ,Várzea do Poço (BA),"0,575","0,581","0,707","0,462"
4764 ,Riachão (PB),"0,574","0,515","0,763","0,481"
4764 ,Baraúna (RN),"0,574","0,562","0,756","0,446"
4764 ,Santa Inês (BA),"0,574","0,571","0,704","0,470"
4764 ,Igrapiúna (BA),"0,574","0,565","0,789","0,424"
4764 ,Brejinho (PE),"0,574","0,563","0,681","0,493"
4764 ,Pedra Lavrada (PB),"0,574","0,564","0,733","0,458"
4764 ,São Félix do Tocantins (TO),"0,574","0,550td&gt;","0,771","0,446"
4764 ,Santo Antônio do Jacinto (MG),"0,574","0,575","0,772","0,427"
4764 ,Carutapera (MA),"0,574","0,533","0,747","0,476"
4764 ,Buriti dos Montes (PI),"0,574","0,527","0,780","0,460"
4764 ,Maragogi (AL),"0,574","0,556","0,766","0,443"
4764 ,Iaçu (BA),"0,574","0,588","0,697","0,461"
4764 ,Pau D'Arco (PA),"0,574","0,571","0,748","0,443"
4764 ,Catingueira (PB),"0,574","0,553","0,753","0,455"
4764 ,Januário Cicco (RN),"0,574","0,511","0,771","0,481"
4764 ,Pindoba (AL),"0,574","0,579","0,703","0,465"
4764 ,Benjamin Constant (AM),"0,574","0,526","0,763","0,471"
4764 ,Santana do Piauí (PI),"0,574","0,539","0,736","0,476"
4764 ,Mogeiro (PB),"0,574","0,538","0,732","0,481"
4764 ,Caiçara do Norte (RN),"0,574","0,572","0,727","0,454"
4764 ,Bonito de Santa Fé (PB),"0,574","0,564","0,786","0,427"
4764 ,Barreirinha (AM),"0,574","0,469","0,774","0,522"
4786 ,Manoel Emídio (PI),"0,573","0,534","0,758","0,466"
4786 ,Ipueiras (CE),"0,573","0,534","0,735","0,479"
4786 ,Pedra Bonita (MG),"0,573","0,557","0,740","0,457"
4786 ,São José da Laje (AL),"0,573","0,574","0,755","0,434"
4786 ,São Sebastião do Tocantins (TO),"0,573","0,516","0,748","0,487"
4786 ,Capela (AL),"0,573","0,554","0,743","0,456"
4786 ,Nova Olinda (PB),"0,573","0,557","0,744","0,453"
4786 ,Carnaubeira da Penha (PE),"0,573","0,491","0,755","0,508"
4786 ,Cerro Azul (PR),"0,573","0,604","0,797","0,391"
4786 ,Caldeirão Grande (BA),"0,573","0,526","0,758","0,473"
4786 ,São José do Peixe (PI),"0,573","0,548","0,766","0,449"
4786 ,Sossêgo (PB),"0,573","0,531","0,769","0,460"
4786 ,Alcântara (MA),"0,573","0,525","0,753","0,475"
4786 ,Tacaratu (PE),"0,573","0,521","0,711","0,507"
4786 ,Cristalândia do Piauí (PI),"0,573","0,521","0,770","0,469"
4786 ,Sobrado (PB),"0,573","0,525","0,753","0,477"
4802 ,Alvorada de Minas (MG),"0,572","0,570","0,794","0,414"
4802 ,São Brás (AL),"0,572","0,533","0,732","0,480"
4802 ,Piaçabuçu (AL),"0,572","0,538","0,727","0,479"
4802 ,Ouricuri (PE),"0,572","0,578","0,773","0,419"
4802 ,Cumaru (PE),"0,572","0,553","0,720","0,470"
4802 ,Angelim (PE),"0,572","0,555","0,751","0,448"
4802 ,Santa Inês (PB),"0,572","0,540","0,706","0,492"
4802 ,Olho D'Água (PB),"0,572","0,533","0,776","0,452"
4802 ,Maturéia (PB),"0,572","0,540","0,730","0,474"
4802 ,Itaeté (BA),"0,572","0,536","0,719","0,485"
4802 ,Barra de São Miguel (PB),"0,572","0,584","0,728","0,440"
4802 ,Água Branca (PB),"0,572","0,542","0,712","0,484"
4802 ,Itapebi (BA),"0,572","0,568","0,718","0,458"
4802 ,Touros (RN),"0,572","0,562","0,716","0,466"
4802 ,Sítio Novo (RN),"0,572","0,528","0,722","0,491"
4802 ,Mairi (BA),"0,572","0,575","0,744","0,438"
4802 ,Matina (BA),"0,572","0,538","0,740","0,469"
4802 ,Planaltino (BA),"0,572","0,573","0,708","0,462"
4802 ,Rio Real (BA),"0,572","0,568","0,729","0,452"
4802 ,Rio Grande do Piauí (PI),"0,572","0,552","0,767","0,442"
4802 ,Tuntum (MA),"0,572","0,534","0,726","0,483"
4802 ,São Bernardo (MA),"0,572","0,514","0,762","0,479"
4802 ,Governador Eugênio Barros (MA),"0,572","0,550","0,736","0,462"
4802 ,Riachinho (TO),"0,572","0,503","0,760","0,490"
4802 ,Inhangapi (PA),"0,572","0,550","0,748","0,456"
4827 ,Vieirópolis (PB),"0,571","0,537","0,762","0,455"
4827 ,Calumbi (PE),"0,571","0,567","0,715","0,460"
4827 ,Várzea Grande (PI),"0,571","0,554","0,708","0,474"
4827 ,Santa Helena (MA),"0,571","0,531","0,746","0,471"
4827 ,Novo Cruzeiro (MG),"0,571","0,562","0,797","0,415"
4827 ,Itapitanga (BA),"0,571","0,536","0,764","0,454"
4827 ,Pedro Ii (PI),"0,571","0,566","0,767","0,428"
4827 ,Barroquinha (CE),"0,571","0,512","0,720","0,505"
4827 ,Jussara (BA),"0,571","0,544","0,720","0,476"
4827 ,Viçosa do Ceará (CE),"0,571","0,521","0,753","0,475"
4827 ,Caturama (BA),"0,571","0,543","0,770","0,446"
4827 ,Piatã (BA),"0,571","0,543","0,769","0,447"
4827 ,Iramaia (BA),"0,571","0,543","0,740","0,463"
4827 ,Palmeirante (TO),"0,571","0,564","0,756","0,436"
4841 ,Lizarda (TO),"0,570","0,584","0,765","0,415"
4841 ,Maracanã (PA),"0,570","0,534","0,764","0,454"
4841 ,Juazeiro do Piauí (PI),"0,570","0,522","0,753","0,470"
4841 ,Cuitegi (PB),"0,570","0,563","0,732","0,450"
4841 ,Graça (CE),"0,570","0,514","0,755","0,477"
4841 ,Graça Aranha (MA),"0,570","0,538","0,748","0,459"
4841 ,Pitimbu (PB),"0,570","0,538","0,753","0,456"
4841 ,Parambu (CE),"0,570","0,526","0,764","0,460"
4841 ,Barreirinhas (MA),"0,570","0,515","0,752","0,479"
4841 ,Santo Antônio do Retiro (MG),"0,570","0,504","0,784","0,469"
4841 ,Nova Ibiá (BA),"0,570","0,620","0,714","0,419"
4841 ,Riacho das Almas (PE),"0,570","0,586","0,757","0,418"
4841 ,São Francisco do Piauí (PI),"0,570","0,557","0,744","0,448"
4841 ,Brotas de Macaúbas (BA),"0,570","0,552","0,754","0,445"
4841 ,Vitorino Freire (MA),"0,570","0,563","0,688","0,477"
4841 ,Esperantina (TO),"0,570","0,495","0,715","0,524"
4841 ,São João (PE),"0,570","0,565","0,768","0,426"
4841 ,Lagoa de Dentro (PB),"0,570","0,539","0,772","0,444"
4841 ,Casa Nova (BA),"0,570","0,577","0,736","0,435"
4841 ,Araças (BA),"0,570","0,540","0,744","0,462"
4841 ,Serra Redonda (PB),"0,570","0,565","0,772","0,424"
4841 ,Campo Alegre (AL),"0,570","0,531","0,742","0,470"
4841 ,Senador Georgino Avelino (RN),"0,570","0,543","0,748","0,455"
4841 ,Ituaçu (BA),"0,570","0,565","0,770","0,425"
4841 ,Japaratinga (AL),"0,570","0,560","0,735","0,451"
4841 ,Novo Airão (AM),"0,570","0,551","0,776","0,434"
4841 ,Mata Roma (MA),"0,570","0,483","0,776","0,494"
4841 ,Juru (PB),"0,570","0,552","0,758","0,443"
4869 ,Rio do Fogo (RN),"0,569","0,546","0,738","0,457"
4869 ,Taipu (RN),"0,569","0,544","0,778","0,435"
4869 ,Aiuaba (CE),"0,569","0,518","0,749","0,474"
4869 ,Japi (RN),"0,569","0,528","0,726","0,480"
4869 ,Caapiranga (AM),"0,569","0,544","0,775","0,436"
4869 ,Centenário (TO),"0,569","0,571","0,700","0,461"
4869 ,Maravilha (AL),"0,569","0,539","0,742","0,460"
4869 ,Sapé (PB),"0,569","0,563","0,711","0,461"
4869 ,Guajeru (BA),"0,569","0,548","0,770","0,437"
4869 ,Jandaíra (RN),"0,569","0,561","0,709","0,462"
4869 ,Igarapé do Meio (MA),"0,569","0,530","0,687","0,506"
4869 ,Canhoba (SE),"0,569","0,553","0,722","0,462"
4869 ,Panelas (PE),"0,569","0,546","0,778","0,433"
4869 ,Governador Nunes Freire (MA),"0,569","0,540","0,722","0,472"
4869 ,São João da Ponte (MG),"0,569","0,559","0,786","0,419"
4884 ,Messias (AL),"0,568","0,557","0,714","0,460"
4884 ,Igreja Nova (AL),"0,568","0,556","0,771","0,428"
4884 ,Gonçalves Dias (MA),"0,568","0,542","0,758","0,445"
4884 ,Anadia (AL),"0,568","0,546","0,756","0,444"
